ID spoje,Počáteční datum,Koncové datum,1,2,3,4,5,6,7,8
49297,13.3.2008 21:31:00,13.3.2008 6:00:00,0,600,18,12,16,8,0,
49298,13.3.2008 21:46:00,13.3.2008 6:13:00,0,600,18,12,16,9,0,
49299,13.3.2008 20:16:00,13.3.2008 6:00:00,0,600,18,12,16,10,0,
49300,13.3.2008 7:10:00,13.3.2008 7:10:00,0,600,18,12,16,11,0,
49301,13.3.2008 20:05:00,13.3.2008 7:12:00,0,600,18,12,16,11,0,
49302,13.3.2008 13:10:00,13.3.2008 6:48:00,0,600,18,12,16,12,0,
49303,13.3.2008 23:00:00,13.3.2008 6:49:00,0,600,18,12,16,12,0,
49304,13.3.2008 18:45:00,13.3.2008 6:00:00,0,600,18,12,16,13,0,
49305,13.3.2008 20:34:00,13.3.2008 6:00:00,0,600,18,12,16,14,0,
49306,13.3.2008 6:25:00,13.3.2008 6:23:00,0,600,12,12,17,1,0,
49307,13.3.2008 22:50:00,13.3.2008 6:27:00,0,600,12,12,17,1,0,
49308,13.3.2008 22:34:00,13.3.2008 6:27:00,0,600,14,12,17,2,0,
49309,13.3.2008 22:49:00,13.3.2008 22:36:00,0,600,14,12,17,2,0,
49310,13.3.2008 14:16:00,13.3.2008 6:13:00,0,600,12,12,17,3,0,
49311,13.3.2008 23:00:00,13.3.2008 6:16:00,0,600,12,12,17,3,0,
49312,13.3.2008 9:10:00,13.3.2008 9:08:00,0,600,12,12,17,3,0,
49313,13.3.2008 21:27:00,13.3.2008 6:00:00,0,600,14,12,17,4,0,
49314,13.3.2008 21:44:00,13.3.2008 21:30:00,0,600,14,12,17,4,0,
49315,13.3.2008 6:24:00,13.3.2008 6:22:00,0,600,12,12,17,5,0,
49316,13.3.2008 19:39:00,13.3.2008 6:25:00,0,600,12,12,17,5,0,
49317,13.3.2008 19:43:00,13.3.2008 19:41:00,0,600,12,12,17,5,0,
49318,13.3.2008 23:00:00,13.3.2008 6:00:00,0,600,14,12,17,6,0,
49319,13.3.2008 6:35:00,13.3.2008 6:16:00,0,600,11,12,17,7,0,
49320,13.3.2008 20:03:00,13.3.2008 6:37:00,0,600,11,12,17,7,0,
49321,13.3.2008 20:24:00,13.3.2008 20:04:00,0,600,11,12,17,7,0,
49322,13.3.2008 23:00:00,13.3.2008 6:00:00,0,600,12,12,17,8,0,
49323,13.3.2008 20:18:00,13.3.2008 6:14:00,0,600,12,12,17,9,0,
49324,13.3.2008 20:22:00,13.3.2008 20:20:00,0,600,12,12,17,9,0,
49325,13.3.2008 19:32:00,13.3.2008 6:04:00,0,600,14,12,17,10,0,
49326,13.3.2008 19:49:00,13.3.2008 8:57:00,0,600,14,12,17,10,0,
49327,13.3.2008 13:26:00,13.3.2008 13:10:00,0,600,14,12,17,10,0,
49328,13.3.2008 7:09:00,13.3.2008 7:07:00,0,600,12,12,17,11,0,
49329,13.3.2008 20:34:00,13.3.2008 7:10:00,0,600,12,12,17,11,0,
49330,13.3.2008 20:38:00,13.3.2008 20:36:00,0,600,12,12,17,11,0,
49331,13.3.2008 22:57:00,13.3.2008 6:01:00,0,600,14,12,17,12,0,
49332,13.3.2008 13:46:00,13.3.2008 6:04:00,0,600,14,12,17,13,0,
49333,13.3.2008 19:59:00,13.3.2008 6:21:00,0,600,14,12,17,13,0,
49334,13.3.2008 20:16:00,13.3.2008 9:56:00,0,600,14,12,17,13,0,
49335,13.3.2008 18:31:00,13.3.2008 6:00:00,0,600,12,12,17,14,0,
49336,13.3.2008 18:35:00,13.3.2008 18:33:00,0,600,12,12,17,14,0,
49337,13.3.2008 22:59:00,13.3.2008 6:00:00,0,600,14,12,17,15,0,
49338,13.3.2008 22:59:00,13.3.2008 6:00:00,0,600,11,15,17,16,0,
49339,13.3.2008 20:26:00,13.3.2008 6:00:00,0,600,14,12,17,17,0,
49340,13.3.2008 20:43:00,13.3.2008 20:29:00,0,600,14,12,17,17,0,
49341,13.3.2008 22:30:00,13.3.2008 6:04:00,0,600,11,12,17,18,0,
49342,13.3.2008 19:04:00,13.3.2008 6:14:00,0,600,12,12,17,19,0,
49343,13.3.2008 19:08:00,13.3.2008 19:06:00,0,600,12,12,17,19,0,
49344,13.3.2008 21:00:00,13.3.2008 6:26:00,0,600,17,12,18,1,0,
49345,13.3.2008 21:15:00,13.3.2008 9:36:00,0,600,17,12,18,1,0,
49346,13.3.2008 13:26:00,13.3.2008 13:12:00,0,600,17,12,18,1,0,
49347,13.3.2008 6:38:00,13.3.2008 6:25:00,0,600,17,12,18,2,0,
49348,13.3.2008 22:59:00,13.3.2008 6:41:00,0,600,17,12,18,2,0,
49349,13.3.2008 22:57:00,13.3.2008 6:11:00,0,600,17,12,18,3,0,
49350,13.3.2008 6:53:00,13.3.2008 6:40:00,0,600,17,12,18,4,0,
49351,13.3.2008 20:02:00,13.3.2008 6:56:00,0,600,17,12,18,4,0,
49352,13.3.2008 20:15:00,13.3.2008 20:03:00,0,600,17,12,18,4,0,
49353,13.3.2008 13:24:00,13.3.2008 6:00:00,0,600,17,12,18,5,0,
49354,13.3.2008 23:00:00,13.3.2008 6:15:00,0,600,17,12,18,5,0,
49355,13.3.2008 10:48:00,13.3.2008 10:35:00,0,600,17,12,18,5,0,
49356,13.3.2008 18:41:00,13.3.2008 6:36:00,0,600,14,12,18,6,0,
49357,13.3.2008 22:59:00,13.3.2008 6:00:00,0,600,17,12,18,7,0,
49358,13.3.2008 21:15:00,13.3.2008 6:54:00,0,600,14,12,18,8,0,
49359,13.3.2008 22:41:00,13.3.2008 6:01:00,0,600,14,12,18,9,0,
49360,13.3.2008 23:00:00,13.3.2008 7:10:00,0,600,14,12,18,10,0,
49361,13.3.2008 19:25:00,13.3.2008 6:00:00,0,600,14,12,18,11,0,
49362,13.3.2008 6:25:00,13.3.2008 6:12:00,0,600,17,12,18,12,0,
49363,13.3.2008 18:53:00,13.3.2008 6:28:00,0,600,17,12,18,12,0,
49364,13.3.2008 19:07:00,13.3.2008 18:55:00,0,600,17,12,18,12,0,
49365,13.3.2008 6:03:00,13.3.2008 6:00:00,0,600,17,12,18,13,0,
49366,13.3.2008 21:12:00,13.3.2008 6:06:00,0,600,17,12,18,13,0,
49367,13.3.2008 21:25:00,13.3.2008 21:13:00,0,600,17,12,18,13,0,
49368,13.3.2008 23:00:00,13.3.2008 6:00:00,0,600,14,12,18,14,0,
49369,13.3.2008 22:17:00,13.3.2008 6:02:00,0,600,14,12,18,15,0,
49370,13.3.2008 23:00:00,13.3.2008 6:00:00,0,600,15,12,19,1,0,
49371,13.3.2008 21:23:00,13.3.2008 6:02:00,0,600,11,15,19,2,0,
49372,13.3.2008 19:21:00,13.3.2008 6:05:00,0,600,11,15,19,3,0,
49373,13.3.2008 21:38:00,13.3.2008 6:11:00,0,600,11,20,19,4,0,
49374,13.3.2008 20:00:00,13.3.2008 6:01:00,0,600,11,15,19,5,0,
49375,13.3.2008 20:04:00,13.3.2008 6:04:00,0,600,11,15,19,6,0,
49376,13.3.2008 18:32:00,13.3.2008 6:33:00,0,600,11,20,19,7,0,
49377,13.3.2008 21:49:00,13.3.2008 6:47:00,0,600,11,15,19,8,0,
49378,13.3.2008 22:08:00,13.3.2008 6:20:00,0,600,11,15,19,9,0,
49379,13.3.2008 20:45:00,13.3.2008 6:02:00,0,600,11,20,19,10,0,
49380,13.3.2008 19:55:00,13.3.2008 6:00:00,0,600,15,12,19,11,0,
49381,13.3.2008 20:53:00,13.3.2008 6:00:00,0,600,11,15,19,12,0,
49382,13.3.2008 21:04:00,13.3.2008 6:24:00,0,600,17,12,20,1,0,
49383,13.3.2008 20:22:00,13.3.2008 6:00:00,0,600,13,21,20,2,0,
49384,13.3.2008 20:34:00,13.3.2008 20:23:00,0,600,13,21,20,2,0,
49385,13.3.2008 19:59:00,13.3.2008 6:00:00,0,600,13,21,20,3,0,
49386,13.3.2008 20:11:00,13.3.2008 20:00:00,0,600,13,21,20,3,0,
49387,13.3.2008 23:00:00,13.3.2008 6:00:00,0,600,17,12,20,4,0,
49388,13.3.2008 20:26:00,13.3.2008 6:01:00,0,600,13,14,20,5,0,
49389,13.3.2008 20:38:00,13.3.2008 20:27:00,0,600,13,14,20,5,0,
49390,13.3.2008 20:06:00,13.3.2008 6:00:00,0,600,13,21,20,6,0,
49391,13.3.2008 20:19:00,13.3.2008 9:31:00,0,600,13,21,20,6,0,
49392,13.3.2008 13:59:00,13.3.2008 13:47:00,0,600,13,21,20,6,0,
49393,13.3.2008 6:00:00,13.3.2008 6:00:00,0,600,13,14,20,7,0,
49394,13.3.2008 22:58:00,13.3.2008 6:01:00,0,600,13,14,20,7,0,
49395,13.3.2008 21:38:00,13.3.2008 6:01:00,0,600,17,12,20,8,0,
49396,13.3.2008 6:16:00,13.3.2008 6:05:00,0,600,13,21,20,9,0,
49397,13.3.2008 22:49:00,13.3.2008 6:17:00,0,600,13,21,20,9,0,
49398,13.3.2008 23:00:00,13.3.2008 22:50:00,0,600,13,21,20,9,0,
49399,13.3.2008 22:51:00,13.3.2008 6:00:00,0,600,17,12,20,10,0,
49400,13.3.2008 6:34:00,13.3.2008 6:23:00,0,600,13,21,20,11,0,
49401,13.3.2008 21:33:00,13.3.2008 6:35:00,0,600,13,21,20,11,0,
49402,13.3.2008 21:45:00,13.3.2008 21:34:00,0,600,13,21,20,11,0,
49403,13.3.2008 20:13:00,13.3.2008 6:09:00,0,600,17,12,20,12,0,
49404,13.3.2008 6:49:00,13.3.2008 6:38:00,0,600,13,14,20,13,0,
49405,13.3.2008 21:50:00,13.3.2008 6:50:00,0,600,13,14,20,13,0,
49406,13.3.2008 9:28:00,13.3.2008 9:16:00,0,600,13,14,20,13,0,
49407,13.3.2008 15:03:00,13.3.2008 14:51:00,0,600,13,14,20,13,0,
49408,13.3.2008 22:02:00,13.3.2008 21:51:00,0,600,13,14,20,13,0,
49409,13.3.2008 14:27:00,13.3.2008 6:41:00,0,600,17,12,20,14,0,
49410,13.3.2008 17:55:00,13.3.2008 7:06:00,0,600,17,12,20,14,0,
49411,13.3.2008 19:55:00,13.3.2008 6:01:00,0,600,13,14,20,15,0,
49412,13.3.2008 9:52:00,13.3.2008 9:40:00,0,600,13,14,20,15,0,
49413,13.3.2008 15:12:00,13.3.2008 15:00:00,0,600,13,14,20,15,0,
49414,13.3.2008 20:07:00,13.3.2008 19:56:00,0,600,13,14,20,15,0,
49415,13.3.2008 20:03:00,13.3.2008 6:01:00,0,600,13,21,20,16,0,
49416,13.3.2008 20:15:00,13.3.2008 9:50:00,0,600,13,21,20,16,0,
49417,13.3.2008 15:20:00,13.3.2008 15:08:00,0,600,13,21,20,16,0,
49418,13.3.2008 14:33:00,13.3.2008 6:32:00,0,600,15,11,21,1,0,
49419,13.3.2008 21:06:00,13.3.2008 6:53:00,0,600,15,11,21,1,0,
49420,13.3.2008 21:27:00,13.3.2008 9:29:00,0,600,15,11,21,1,0,
49421,13.3.2008 20:12:00,13.3.2008 6:00:00,0,600,13,13,21,2,0,
49422,13.3.2008 20:27:00,13.3.2008 9:39:00,0,600,13,13,21,2,0,
49423,13.3.2008 16:09:00,13.3.2008 15:53:00,0,600,13,13,21,2,0,
49424,13.3.2008 18:54:00,13.3.2008 6:01:00,0,600,13,13,21,3,0,
49425,13.3.2008 19:10:00,13.3.2008 9:49:00,0,600,13,13,21,3,0,
49426,13.3.2008 14:53:00,13.3.2008 14:37:00,0,600,13,13,21,3,0,
49427,13.3.2008 16:20:00,13.3.2008 6:00:00,0,600,15,11,21,4,0,
49428,13.3.2008 21:21:00,13.3.2008 6:06:00,0,600,15,11,21,4,0,
49429,13.3.2008 21:42:00,13.3.2008 8:32:00,0,600,15,11,21,4,0,
49430,13.3.2008 15:08:00,13.3.2008 6:00:00,0,600,13,13,21,5,0,
49431,13.3.2008 20:25:00,13.3.2008 6:13:00,0,600,13,13,21,5,0,
49432,13.3.2008 20:40:00,13.3.2008 8:40:00,0,600,13,13,21,5,0,
49433,13.3.2008 15:13:00,13.3.2008 6:03:00,0,600,15,11,21,6,0,
49434,13.3.2008 20:27:00,13.3.2008 6:24:00,0,600,15,11,21,6,0,
49435,13.3.2008 20:48:00,13.3.2008 8:48:00,0,600,15,11,21,6,0,
49436,13.3.2008 14:13:00,13.3.2008 6:04:00,0,600,18,11,21,7,0,
49437,13.3.2008 19:36:00,13.3.2008 6:24:00,0,600,18,11,21,7,0,
49438,13.3.2008 19:56:00,13.3.2008 8:55:00,0,600,18,11,21,7,0,
49439,13.3.2008 15:32:00,13.3.2008 6:16:00,0,600,15,11,21,8,0,
49440,13.3.2008 20:36:00,13.3.2008 6:37:00,0,600,15,11,21,8,0,
49441,13.3.2008 20:57:00,13.3.2008 9:04:00,0,600,15,11,21,8,0,
49442,13.3.2008 14:28:00,13.3.2008 6:15:00,0,600,18,11,21,9,0,
49443,13.3.2008 19:50:00,13.3.2008 6:35:00,0,600,18,11,21,9,0,
49444,13.3.2008 20:10:00,13.3.2008 9:11:00,0,600,18,11,21,9,0,
49445,13.3.2008 20:51:00,13.3.2008 6:09:00,0,600,14,11,21,10,0,
49446,13.3.2008 21:08:00,13.3.2008 9:20:00,0,600,14,11,21,10,0,
49447,13.3.2008 15:48:00,13.3.2008 15:34:00,0,600,14,11,21,10,0,
49448,13.3.2008 13:35:00,13.3.2008 6:01:00,0,600,15,14,22,1,0,
49449,13.3.2008 19:40:00,13.3.2008 6:04:00,0,600,15,14,22,1,0,
49450,13.3.2008 19:42:00,13.3.2008 9:21:00,0,600,15,14,22,1,0,
49451,13.3.2008 6:18:00,13.3.2008 6:02:00,0,600,17,12,22,2,0,
49452,13.3.2008 23:00:00,13.3.2008 6:19:00,0,600,17,12,22,2,0,
49453,13.3.2008 22:38:00,13.3.2008 6:00:00,0,600,15,14,22,3,0,
49454,13.3.2008 22:40:00,13.3.2008 22:40:00,0,600,15,14,22,3,0,
49455,13.3.2008 20:05:00,13.3.2008 6:00:00,0,600,15,12,22,4,0,
49456,13.3.2008 20:07:00,13.3.2008 20:07:00,0,600,15,12,22,4,0,
49457,13.3.2008 13:13:00,13.3.2008 6:27:00,0,600,17,12,22,5,0,
49458,13.3.2008 21:36:00,13.3.2008 6:44:00,0,600,17,12,22,5,0,
49459,13.3.2008 21:51:00,13.3.2008 10:08:00,0,600,17,12,22,5,0,
49460,13.3.2008 23:00:00,13.3.2008 6:02:00,0,600,17,12,22,6,0,
49461,13.3.2008 20:20:00,13.3.2008 6:14:00,0,600,15,12,22,7,0,
49462,13.3.2008 20:22:00,13.3.2008 20:22:00,0,600,15,12,22,7,0,
49463,13.3.2008 7:06:00,13.3.2008 6:50:00,0,600,17,12,22,8,0,
49464,13.3.2008 19:07:00,13.3.2008 7:08:00,0,600,17,12,22,8,0,
49465,13.3.2008 19:22:00,13.3.2008 19:09:00,0,600,17,12,22,8,0,
49466,13.3.2008 22:59:00,13.3.2008 6:01:00,0,600,17,12,22,9,0,
49467,13.3.2008 23:00:00,13.3.2008 6:00:00,0,600,17,12,22,10,0,
49468,13.3.2008 20:50:00,13.3.2008 6:01:00,0,600,15,12,22,11,0,
49469,13.3.2008 20:52:00,13.3.2008 10:10:00,0,600,15,12,22,11,0,
49470,13.3.2008 14:55:00,13.3.2008 14:54:00,0,600,15,12,22,11,0,
49471,13.3.2008 6:16:00,13.3.2008 6:15:00,0,600,15,12,22,12,0,
49472,13.3.2008 22:59:00,13.3.2008 6:18:00,0,600,15,12,22,12,0,
49473,13.3.2008 6:23:00,13.3.2008 6:22:00,0,600,15,12,22,13,0,
49474,13.3.2008 21:10:00,13.3.2008 6:25:00,0,600,15,12,22,13,0,
49475,13.3.2008 21:12:00,13.3.2008 21:12:00,0,600,15,12,22,13,0,
49476,13.3.2008 19:48:00,13.3.2008 6:01:00,0,600,17,12,22,14,0,
49477,13.3.2008 20:03:00,13.3.2008 19:50:00,0,600,17,12,22,14,0,
49478,13.3.2008 12:38:00,13.3.2008 6:54:00,0,600,15,14,22,15,0,
49479,13.3.2008 18:44:00,13.3.2008 6:57:00,0,600,15,14,22,15,0,
49480,13.3.2008 18:47:00,13.3.2008 10:06:00,0,600,15,14,22,15,0,
49481,13.3.2008 22:59:00,13.3.2008 6:00:00,0,600,15,12,22,16,0,
49482,13.3.2008 7:01:00,13.3.2008 7:00:00,0,600,15,14,22,17,0,
49483,13.3.2008 21:36:00,13.3.2008 7:03:00,0,600,15,14,22,17,0,
49484,13.3.2008 21:38:00,13.3.2008 21:38:00,0,600,15,14,22,17,0,
49485,13.3.2008 20:26:00,13.3.2008 6:09:00,0,600,17,12,22,18,0,
49486,13.3.2008 20:41:00,13.3.2008 20:28:00,0,600,17,12,22,18,0,
49487,13.3.2008 22:58:00,13.3.2008 6:23:00,0,600,15,12,22,19,0,
49488,13.3.2008 7:29:00,13.3.2008 7:28:00,0,600,15,14,22,20,0,
49489,13.3.2008 22:58:00,13.3.2008 7:31:00,0,600,15,14,22,20,0,
49490,13.3.2008 20:08:00,13.3.2008 6:00:00,0,600,17,12,22,21,0,
49491,13.3.2008 20:28:00,13.3.2008 20:11:00,0,600,17,12,22,21,0,
49492,13.3.2008 6:22:00,13.3.2008 6:10:00,0,600,14,12,23,1,0,
49493,13.3.2008 23:00:00,13.3.2008 6:24:00,0,600,14,12,23,1,0,
49494,13.3.2008 6:08:00,13.3.2008 6:01:00,0,600,14,12,23,2,0,
49495,13.3.2008 22:39:00,13.3.2008 6:10:00,0,600,14,12,23,2,0,
49496,13.3.2008 6:40:00,13.3.2008 6:28:00,0,600,14,12,23,3,0,
49497,13.3.2008 20:06:00,13.3.2008 6:42:00,0,600,14,12,23,3,0,
49498,13.3.2008 20:20:00,13.3.2008 20:08:00,0,600,14,12,23,3,0,
49499,13.3.2008 14:36:00,13.3.2008 7:09:00,0,600,14,12,23,4,0,
49500,13.3.2008 22:59:00,13.3.2008 7:25:00,0,600,14,12,23,4,0,
49501,13.3.2008 9:40:00,13.3.2008 9:28:00,0,600,14,12,23,4,0,
49502,13.3.2008 6:23:00,13.3.2008 6:10:00,0,600,14,12,23,5,0,
49503,13.3.2008 23:00:00,13.3.2008 6:25:00,0,600,14,12,23,5,0,
49504,13.3.2008 6:25:00,13.3.2008 6:12:00,0,600,14,12,23,6,0,
49505,13.3.2008 22:49:00,13.3.2008 6:27:00,0,600,14,12,23,6,0,
49506,13.3.2008 23:00:00,13.3.2008 22:51:00,0,600,14,12,23,6,0,
49507,13.3.2008 13:15:00,13.3.2008 6:41:00,0,600,14,12,23,7,0,
49508,13.3.2008 20:53:00,13.3.2008 6:55:00,0,600,14,12,23,7,0,
49509,13.3.2008 21:07:00,13.3.2008 9:40:00,0,600,14,12,23,7,0,
49510,13.3.2008 6:27:00,13.3.2008 6:14:00,0,600,14,12,23,8,0,
49511,13.3.2008 18:55:00,13.3.2008 6:29:00,0,600,14,12,23,8,0,
49512,13.3.2008 19:09:00,13.3.2008 18:57:00,0,600,14,12,23,8,0,
49513,13.3.2008 6:47:00,13.3.2008 6:34:00,0,600,14,12,23,9,0,
49514,13.3.2008 22:39:00,13.3.2008 6:49:00,0,600,14,12,23,9,0,
49515,13.3.2008 6:57:00,13.3.2008 6:44:00,0,600,14,12,23,10,0,
49516,13.3.2008 21:08:00,13.3.2008 6:59:00,0,600,14,12,23,10,0,
49517,13.3.2008 21:22:00,13.3.2008 21:10:00,0,600,14,12,23,10,0,
49518,13.3.2008 7:05:00,13.3.2008 6:52:00,0,600,14,12,23,11,0,
49519,13.3.2008 20:40:00,13.3.2008 7:07:00,0,600,14,12,23,11,0,
49520,13.3.2008 20:54:00,13.3.2008 20:42:00,0,600,14,12,23,11,0,
49521,13.3.2008 13:55:00,13.3.2008 6:24:00,0,600,14,12,23,12,0,
49522,13.3.2008 18:58:00,13.3.2008 6:39:00,0,600,14,12,23,12,0,
49523,13.3.2008 19:12:00,13.3.2008 8:48:00,0,600,14,12,23,12,0,
49524,13.3.2008 7:15:00,13.3.2008 7:01:00,0,600,14,12,23,13,0,
49525,13.3.2008 22:59:00,13.3.2008 7:17:00,0,600,14,12,23,13,0,
49526,13.3.2008 6:44:00,13.3.2008 6:36:00,0,600,14,12,24,1,0,
49527,13.3.2008 20:49:00,13.3.2008 6:46:00,0,600,14,12,24,1,0,
49528,13.3.2008 20:58:00,13.3.2008 20:50:00,0,600,14,12,24,1,0,
49529,13.3.2008 13:17:00,13.3.2008 7:00:00,0,600,14,12,24,2,0,
49530,13.3.2008 21:02:00,13.3.2008 7:11:00,0,600,14,12,24,2,0,
49531,13.3.2008 21:11:00,13.3.2008 10:11:00,0,600,14,12,24,2,0,
49532,13.3.2008 20:01:00,13.3.2008 6:01:00,0,600,11,12,24,3,0,
49533,13.3.2008 20:13:00,13.3.2008 20:02:00,0,600,11,12,24,3,0,
49534,13.3.2008 20:16:00,13.3.2008 6:00:00,0,600,11,12,24,4,0,
49535,13.3.2008 20:28:00,13.3.2008 20:17:00,0,600,11,12,24,4,0,
49536,13.3.2008 18:58:00,13.3.2008 6:00:00,0,600,15,12,24,5,0,
49537,13.3.2008 19:01:00,13.3.2008 19:01:00,0,600,15,12,24,5,0,
49538,13.3.2008 6:58:00,13.3.2008 6:57:00,0,600,15,12,24,6,0,
49539,13.3.2008 21:20:00,13.3.2008 7:00:00,0,600,15,12,24,6,0,
49540,13.3.2008 21:22:00,13.3.2008 21:22:00,0,600,15,12,24,6,0,
49541,13.3.2008 14:09:00,13.3.2008 6:41:00,0,600,15,12,24,7,0,
49542,13.3.2008 19:09:00,13.3.2008 6:44:00,0,600,15,12,24,7,0,
49543,13.3.2008 19:11:00,13.3.2008 9:21:00,0,600,15,12,24,7,0,
49544,13.3.2008 20:30:00,13.3.2008 6:00:00,0,600,11,20,24,8,0,
49545,13.3.2008 20:42:00,13.3.2008 20:31:00,0,600,11,20,24,8,0,
49546,13.3.2008 22:54:00,13.3.2008 6:24:00,0,600,15,12,24,9,0,
49547,13.3.2008 22:59:00,13.3.2008 6:01:00,0,600,15,12,24,10,0,
49548,13.3.2008 21:46:00,13.3.2008 6:00:00,0,600,14,12,24,11,0,
49549,13.3.2008 21:56:00,13.3.2008 21:48:00,0,600,14,12,24,11,0,
49550,13.3.2008 13:33:00,13.3.2008 6:03:00,0,600,11,12,24,12,0,
49551,13.3.2008 18:44:00,13.3.2008 6:15:00,0,600,11,12,24,12,0,
49552,13.3.2008 18:56:00,13.3.2008 8:58:00,0,600,11,12,24,12,0,
49553,13.3.2008 19:54:00,13.3.2008 6:00:00,0,600,15,12,24,13,0,
49554,13.3.2008 19:56:00,13.3.2008 19:56:00,0,600,15,12,24,13,0,
49555,13.3.2008 20:04:00,13.3.2008 6:01:00,0,600,15,12,24,14,0,
49556,13.3.2008 20:06:00,13.3.2008 20:06:00,0,600,15,12,24,14,0,
49557,13.3.2008 19:04:00,13.3.2008 6:00:00,0,600,11,20,24,15,0,
49558,13.3.2008 19:16:00,13.3.2008 19:05:00,0,600,11,20,24,15,0,
49559,13.3.2008 21:23:00,13.3.2008 6:15:00,0,600,11,12,24,16,0,
49560,13.3.2008 21:35:00,13.3.2008 21:24:00,0,600,11,12,24,16,0,
49561,13.3.2008 6:16:00,13.3.2008 6:15:00,0,600,15,12,24,17,0,
49562,13.3.2008 20:24:00,13.3.2008 6:18:00,0,600,15,12,24,17,0,
49563,13.3.2008 20:26:00,13.3.2008 20:26:00,0,600,15,12,24,17,0,
49564,13.3.2008 14:22:00,13.3.2008 6:40:00,0,600,11,12,24,18,0,
49565,13.3.2008 19:28:00,13.3.2008 6:52:00,0,600,11,12,24,18,0,
49566,13.3.2008 19:40:00,13.3.2008 9:37:00,0,600,11,12,24,18,0,
49567,13.3.2008 21:04:00,13.3.2008 6:03:00,0,600,12,12,25,1,0,
49568,13.3.2008 19:20:00,13.3.2008 6:00:00,0,600,11,12,25,2,0,
49569,13.3.2008 19:32:00,13.3.2008 10:10:00,0,600,11,12,25,2,0,
49570,13.3.2008 13:49:00,13.3.2008 13:38:00,0,600,11,12,25,2,0,
49571,13.3.2008 21:12:00,13.3.2008 7:18:00,0,600,12,12,25,3,0,
49572,13.3.2008 20:42:00,13.3.2008 6:00:00,0,600,17,12,25,4,0,
49573,13.3.2008 20:55:00,13.3.2008 20:43:00,0,600,17,12,25,4,0,
49574,13.3.2008 19:15:00,13.3.2008 7:42:00,0,600,12,12,25,5,0,
49575,13.3.2008 22:02:00,13.3.2008 6:01:00,0,600,11,12,25,6,0,
49576,13.3.2008 22:14:00,13.3.2008 22:03:00,0,600,11,12,25,6,0,
49577,13.3.2008 12:53:00,13.3.2008 6:07:00,0,600,11,20,25,7,0,
49578,13.3.2008 19:55:00,13.3.2008 6:19:00,0,600,11,20,25,7,0,
49579,13.3.2008 20:07:00,13.3.2008 9:30:00,0,600,11,20,25,7,0,
49580,13.3.2008 22:18:00,13.3.2008 6:00:00,0,600,11,12,25,8,0,
49581,13.3.2008 22:30:00,13.3.2008 22:19:00,0,600,11,12,25,8,0,
49582,13.3.2008 19:45:00,13.3.2008 6:00:00,0,600,12,12,25,9,0,
49583,13.3.2008 19:15:00,13.3.2008 6:06:00,0,600,17,12,25,10,0,
49584,13.3.2008 19:28:00,13.3.2008 19:16:00,0,600,17,12,25,10,0,
49585,13.3.2008 6:27:00,13.3.2008 6:16:00,0,600,11,12,25,11,0,
49586,13.3.2008 20:15:00,13.3.2008 6:28:00,0,600,11,12,25,11,0,
49587,13.3.2008 20:27:00,13.3.2008 20:16:00,0,600,11,12,25,11,0,
49588,13.3.2008 20:05:00,13.3.2008 6:17:00,0,600,12,12,25,12,0,
49589,13.3.2008 21:47:00,13.3.2008 6:27:00,0,600,17,12,25,13,0,
49590,13.3.2008 22:00:00,13.3.2008 10:17:00,0,600,17,12,25,13,0,
49591,13.3.2008 14:02:00,13.3.2008 13:48:00,0,600,17,12,25,13,0,
49592,13.3.2008 6:47:00,13.3.2008 6:36:00,0,600,11,12,25,14,0,
49593,13.3.2008 20:45:00,13.3.2008 6:48:00,0,600,11,12,25,14,0,
49594,13.3.2008 20:57:00,13.3.2008 20:46:00,0,600,11,12,25,14,0,
49595,13.3.2008 20:34:00,13.3.2008 6:37:00,0,600,12,12,25,15,0,
49596,13.3.2008 18:19:00,13.3.2008 6:01:00,0,600,12,12,25,16,0,
49597,13.3.2008 22:59:00,13.3.2008 6:01:00,0,600,17,12,25,17,0,
49598,13.3.2008 20:56:00,13.3.2008 6:00:00,0,600,12,12,25,18,0,
49599,13.3.2008 19:02:00,13.3.2008 6:00:00,0,600,15,12,26,1,0,
49600,13.3.2008 21:46:00,13.3.2008 6:01:00,0,600,15,12,26,2,0,
49601,13.3.2008 20:26:00,13.3.2008 6:10:00,0,600,17,12,26,3,0,
49602,13.3.2008 7:19:00,13.3.2008 7:17:00,0,600,17,12,26,4,0,
49603,13.3.2008 22:57:00,13.3.2008 7:27:00,0,600,17,12,26,4,0,
49604,13.3.2008 22:15:00,13.3.2008 6:00:00,0,600,15,12,26,5,0,
49605,13.3.2008 6:11:00,13.3.2008 6:00:00,0,600,11,20,26,6,0,
49606,13.3.2008 19:39:00,13.3.2008 6:13:00,0,600,11,20,26,6,0,
49607,13.3.2008 19:59:00,13.3.2008 19:41:00,0,600,11,20,26,6,0,
49608,13.3.2008 23:00:00,13.3.2008 6:01:00,0,600,17,12,26,7,0,
49609,13.3.2008 22:06:00,13.3.2008 6:00:00,0,600,15,12,26,8,0,
49610,13.3.2008 20:01:00,13.3.2008 6:30:00,0,600,15,12,26,9,0,
49611,13.3.2008 22:28:00,13.3.2008 6:00:00,0,600,17,12,26,10,0,
49612,13.3.2008 22:48:00,13.3.2008 6:02:00,0,600,17,12,26,11,0,
49613,13.3.2008 20:31:00,13.3.2008 6:10:00,0,600,15,12,26,12,0,
